label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
1,402.87,-51.584,384.71,-43.981,775.54,95.913,830.79,139.47,64.536,-216,-49.047,-177.48,214.13,81.534,263.47,72.814,708.14
1,367.71,-32.761,341.53,-37.223,733.77,115.62,751.38,208.71,72.627,-288.47,-63.109,-201.68,186.58,99.976,207.06,99.554,653.55
1,386.85,-41.306,362.66,10.257,864.12,74.453,869.91,246.3,26.673,-187.69,-13.554,-212.58,274.85,73.809,299.73,116.03,783.79
1,391.45,-70.068,360.28,-62.718,728.59,61.893,768.18,146.58,81.742,-236.92,12.755,-237.43,181.65,93.802,217.97,96.597,679.31
1,342.95,-33.902,317.7,-35.147,696.55,118.78,721.32,98.054,38.163,-168.99,-51.181,-161.03,219.28,79,247.39,64.473,681.39
1,336.24,-43.407,313.09,-45.535,738.95,59.082,793.81,121.51,39.346,-146.14,-16.301,-166.7,211.63,54.117,244.51,71.446,679.43
1,389.03,-39.379,363.68,-64.766,737.17,88.794,789.02,90.442,76.02,-194.15,1.9422,-218.47,188.09,83.129,232.57,77.713,664.51
1,345.72,-64.183,320.33,-44.336,727.77,99.269,765.69,83.782,51.622,-188.96,-22.016,-209.47,191.73,75.152,222.82,70.863,727.77
1,421.68,16.879,374.3,-104.62,805.77,206.49,791.59,124.83,99.327,-182.56,74.741,-498.94,183.4,108.21,183.03,170.06,734.94
1,361.9,-17.638,349.76,-57.575,655.77,50.9,653.85,48.143,44.523,-160.57,5.1409,-193.07,205.37,52.05,218.26,75.624,628.96
1,366.86,-17.157,333.68,-59.295,725.54,90.638,751.57,84.503,48.882,-180.54,-4.9995,-184.3,210.37,85.064,244.98,74.41,656.83
1,330.73,-21.299,304.33,-56.122,752.52,79.019,801.92,89.412,22.525,-150.9,-9.8867,-154.43,225.63,57.119,257.31,64.083,676.71
1,371.65,-40.34,349.49,-51.967,738.22,62.962,766.42,99.24,64.841,-179.48,-54.816,-202.28,190.43,68.041,229.56,70.189,665.33
1,382.29,-20.838,362.73,-65.952,756.03,128.5,801.02,93.176,54.931,-212.48,-34.399,-205.74,201.31,75.554,239.43,76.134,690.05
1,345.32,-9.2108,319.99,-33.745,710.14,155.4,765.36,106.49,51.533,-169.59,-28.068,-148.98,200.91,79.552,230.11,77.425,645.78
1,380.59,15.945,367.21,9.3466,708.33,108.37,740.15,165.36,55.268,-122.06,67.19,-151.6,208.6,68.819,229.01,79.326,693.19
1,401.41,1.1038,382.33,-70.205,717.51,176.56,702.49,104.8,75.624,-178.55,24.017,-213.25,188.86,102.47,214.07,90.427,632.13
1,364.62,23.056,347.45,-52.295,727.56,131.97,765.29,94.065,74.67,-109.25,-44.002,-180.98,202.59,67.719,243.01,66.361,690.85
1,334.37,28.272,306.1,-40.273,779.64,124.62,838.78,108.34,15.843,-114.16,-60.586,-168.95,237.46,55.382,274.28,67.031,703.29
1,359.31,30.973,336.17,-39.684,765.06,161.57,796.04,99.53,49.891,-123.47,-49.702,-208.25,247.29,84.413,274.55,75.469,760.13
1,381.29,10.578,363.7,-48.757,676.52,139.38,698.53,121.16,103.73,-188.17,8.0084,-219.04,188.95,88.607,222.06,93.533,632.89
1,401.38,103.37,287.07,-134.11,1105.4,521.81,831.53,113.62,44.455,-112.25,-10.2,-743.09,296.62,173.26,234.7,265.16,1105.4
1,389.02,51.179,362.06,-49.763,721.55,211.71,729.86,71.846,26.035,-86.111,-42.967,-153.7,210.37,87.926,234.63,73.985,705.63
1,351.1,-13.124,330.05,-48.689,728.63,91.006,761.08,86.111,46.363,-133.17,-28.888,-158.2,214.56,60.406,244.72,58.26,654.59
1,368.03,-4.2114,355.45,-55.179,786.53,119.14,831.77,74.582,66.122,-172.7,-1.4903,-161.74,203.53,66.027,235.5,62.036,786.53
1,381.77,-6.4013,373.43,-38.692,761.45,94.801,799.58,99.238,48.207,-135.59,-8.9354,-124.16,206.36,61.112,245.12,54.398,687.51
