label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
0,349.32,352.17,-21.336,26.704,455.52,459.96,26.81,81.817,134.86,194.26,-68.4,-81.865,57.758,54.249,24.586,40.74,431.54
0,333.77,334.8,-21.441,34.254,457.44,455.17,13.923,101.19,118.3,164.19,-47.3,-83.399,70.362,63.265,17.58,38.512,457.44
0,354.94,356.17,-27.602,46.117,449.73,454.96,5.573,94.086,166.27,197.71,-77.441,-47.052,59.435,57.869,19.691,31.891,443.88
0,342.37,345.22,-20.008,23.892,452.03,455.3,17.4,84.732,123.69,164.9,-75.621,-60.495,58.352,52.883,23.958,37.455,452.03
0,335.22,336.7,-17.411,34.444,442.2,448.9,21.803,86.093,116.23,159.58,-46.76,-50.266,66.038,58.663,17.873,30.45,442.2
0,352.46,355.09,-26.208,35.433,449.7,459.11,3.9784,92.456,152.44,205.81,-67.761,-41.645,53.8,48.353,16.846,30.781,421.95
0,339.02,343.1,-13.884,24.16,426.11,431.62,15.706,78.312,100.68,141.39,-39.307,-44.779,57.581,50.722,16.376,28.716,396.1
0,348.58,352.43,10.575,1.3876,389.21,394.67,58.937,44.183,127.72,175.81,-38.474,-59.308,45.044,36.027,24.989,36.507,378.75
0,343.16,346.76,-14.111,25.233,380.1,383.61,40.256,57.468,147.07,204.36,-51.047,-16.85,41.434,31.06,30.346,19.379,376.98
0,349.18,352.89,-4.3737,13.79,446.9,451.46,39.426,66.162,105.53,140.71,-59.059,-55.241,61.497,58.192,24.622,33.517,422.44
0,339.67,342.46,-20.953,23.025,461.87,469.92,25.319,85.7,107.85,152.08,-49.678,-67.975,67.034,60.796,19.929,32.487,461.87
0,340.19,340.81,-18.996,46.442,436.74,440.84,16.117,107.44,123.89,171.23,-64.513,-15.721,59.281,51.387,22.495,27.557,436.74
0,350.34,351.49,-10.051,52.868,443.32,446.18,10.58,116.97,155.34,214.63,-43.83,-34.434,50.863,45.958,13.348,38.176,415.92
0,349.51,352.9,-25.643,24.825,478.44,480.36,13.309,105.39,133.71,202.04,-59.39,-76.161,66.396,62.536,16.476,41.566,478.44
0,331.08,332.76,-21.054,33.073,446.93,451.19,13.848,102,114.78,162.57,-73.798,-43.606,69.392,61.948,21.873,34.132,446.93
0,354.78,356.61,-23.155,17.185,461.87,480.55,2.9892,96.628,130.13,168.57,-61.48,-78.705,56.566,50.117,17.866,45.556,461.87
0,350.34,348.39,-31.794,30.649,428.01,431.68,1.7749,105.44,100.43,142.14,-65.303,-91.32,65.476,55.635,15.701,60.69,390.95
0,336.95,338.62,-37.422,18.512,445.77,450.99,-7.4663,78.336,144.69,180.17,-85.626,-66.622,63.414,57.026,17.881,33.573,445.77
0,356.32,359.77,-14.369,11.442,456.25,465,9.0438,75.755,117.82,165.15,-72.385,-98.056,69.603,68.005,21.478,46.734,454.76
0,336.45,340.08,-15.413,13.248,466.99,467.99,14.873,85.635,103.42,145.8,-42.658,-82.609,75.986,71.531,16.471,37.81,466.99
0,345.5,348,-4.3899,6.0694,454.76,465.07,12.55,102.13,122.49,170.28,-44.135,-72.45,63.752,56.166,16.006,45.815,454.76
0,362.4,361.53,17.589,-24.014,419,422.93,124.17,28.062,126.71,163.12,-76.977,-66.805,53.562,46.633,60.298,29.349,396.98
0,333.59,335.14,-18.096,13.969,491.85,501.88,7.0612,64.406,113.58,159.69,-42.582,-110.13,80.969,75.603,15.186,44.962,491.85
0,363.67,366.67,-11.786,10.833,505.3,520.14,22.636,76.452,133.89,163.62,-63.836,-98.201,82.315,83.86,22.221,43.667,480.77
0,332.74,335.91,-0.17803,8.9619,467.19,476.07,37.742,67.202,84.392,119.16,-49.691,-72.644,83.278,81.159,21.316,34.966,421.39
0,351.21,353.43,11.219,24.97,474.52,477.75,42.004,85.505,147.31,172.39,-26.082,-108.98,71.466,70.66,17.914,45.596,440.05
0,357.06,361.24,-5.922,-3.4696,497.75,505.56,33.778,71.347,144.21,184.33,-75.993,-97.164,74.417,77.302,24.534,44.234,457.69
0,325.6,327.38,3.8159,25.791,472.81,480.64,33.401,90.851,118.32,151.57,-51.706,-66.991,82.713,79.695,21.922,33.333,472.81
0,361.36,363.22,16.385,16.361,478.22,479.84,51.836,93.804,134.51,167.29,-34.493,-108.14,70.568,70.905,24.06,50.504,459.08
0,345,350.77,11.843,-10.828,422.86,436.51,60.937,10.149,126.44,176.4,-30.69,-50.371,46.927,43.077,24.242,12.47,411.62
0,343.75,346.62,8.5592,26.875,440.98,454.04,83.141,49.575,154.07,208.58,-35.563,-29.376,51.84,45.902,40.537,20.336,440.98
0,358.42,362.8,10.493,1.1585,471.32,482.86,39.315,79.668,156.28,228.94,-45.653,-130.8,67.363,68.214,21.424,50.712,463.39
0,324.46,326.61,10.422,7.5864,479.06,486.41,59.349,63.95,114.13,162.48,-16.377,-133.82,89.569,83.838,18.638,45.694,479.06
0,365.94,368.47,7.6083,12.109,487.11,489.59,49.768,87.02,120.26,147.35,-51.587,-102.3,86.9,87.823,24.675,48.53,479.9
