392;84;-226
340;56;-214
310;38;-175
310;38;-135
315;-17;-112
331;-17;-112
345;-31;-114
359;-46;-122
372;-60;-131
380;-75;-131
386;-93;-125
387;-103;-109
387;-103;-89
381;-73;-65
369;-39;-45
355;-39;-31
342;37;-17
332;37;-17
320;72;-5
305;95;-17
289;111;-17
272;129;-25
253;150;-28
231;165;-32
208;165;-34
183;159;-34
160;138;-23
140;114;-23
125;94;22
116;80;22
114;70;30
114;59;36
122;44;39
133;26;41
147;26;41
161;-24;40
177;-24;37
193;-37;32
210;-48;32
226;-57;32
243;-60;35
259;-60;39
276;-56;44
292;-51;48
307;-48;52
321;-46;60
332;-44;64
340;-43;66
345;-42;67
346;-42;67
346;-43;66
343;-48;64
339;-48;64
337;-45;65
337;-32;67
337;-16;71
337;-16;77
329;9;82
314;9;88
295;-31;98
277;-31;107
269;-68;107
269;-103;99
296;-126;99
350;-126;112
428;-114;136
511;-83;153
579;-83;153
621;62;134
642;62;107
642;119;74
636;169;74
608;176;-101
563;176;-101
503;137;-198
437;99;-276
404;69;-321
404;51;-321
430;36;-306
433;23;-272
433;23;-236
402;-55;-222
372;-55;-214
349;-65;-189
338;-65;-175
338;-55;-174
360;-33;-168
393;-23;-140
428;-23;-105
455;-30;-84
468;-30;-84
468;-26;-96
457;-26;-103
440;16;-103
419;10;-89
401;16;-65
385;-35;-41
367;-35;-22
343;-59;-11
317;-80;-5
289;-97;-5
262;-112;6
235;-124;6
213;-133;16
196;-138;28
183;-141;41
171;-141;49
160;-138;49
145;-126;36
132;-106;36
120;-81;-21
113;-53;-21
113;-53;-29
122;31;-29
135;31;-27
400;-3;-268
369;18;-255
350;18;-226
335;18;-192
335;20;-158
351;20;-129
376;20;-111
401;20;-102
418;13;-102
427;11;-106
427;11;-110
424;11;-110
414;14;-95
398;-21;-71
381;-21;-42
364;-37;-16
344;-55;-16
321;-72;12
295;-86;12
267;-95;12
238;-101;12
213;-101;16
193;-101;21
177;-94;25
163;-83;25
153;-71;25
145;-63;24
140;-57;22
140;-48;19
142;-37;18
148;-30;16
159;-25;16
171;-18;18
186;-12;20
203;-12;23
216;14;25
224;14;28
230;25;29
230;36;33
231;42;37
231;43;44
237;45;53
246;50;59
253;53;61
259;54;61
261;56;60
263;56;57
265;52;53
268;43;48
271;30;47
276;16;47
287;16;54
306;-29;66
331;-29;76
357;-39;80
382;-39;80
400;-33;70
408;-21;49
409;-21;27
409;41;15
412;41;15
420;79;30
435;125;54
457;170;81
480;204;99
498;210;99
508;210;98
513;183;88
516;151;67
522;122;67
522;83;-128
516;83;-128
516;-42;-234
541;-32;-240
604;-42;-240
675;42;-197
675;42;-197
662;63;-204
560;63;-224
450;37;-224
373;16;-217
324;16;-197
297;-17;-170
290;-17;-142
290;-34;-126
294;-49;-126
304;-62;-130
317;-73;-137
336;-82;-140
358;-92;-140
385;-100;-131
415;-100;-116
442;-79;-93
442;-41;-67
434;-41;-47
393;66;-36
344;66;-34
304;84;-34
279;98;-30
259;123;-30
241;148;-40
223;159;-40
206;162;-36
192;162;-26
176;156;-16
162;142;-16
150;122;10
136;97;10
120;71;15
109;49;17
108;33;17
108;19;15
120;9;13
139;4;10
161;4;7
183;-13;4
206;-13;4
227;-22;6
245;-30;10
259;-37;14
270;-43;20
279;-48;29
289;-51;36
296;-51;36
300;-50;33
302;-47;23
305;-47;13
310;-47;12
318;-48;12
329;-48;21
341;-52;33
355;-52;49
366;-47;69
366;-36;88
365;-24;98
345;-24;98
313;-11;87
280;-24;79
253;-24;79
244;-57;87
244;-96;95
273;-131;105
327;-154;119
399;-155;139
475;-155;155
540;-133;155
579;-96;143
593;-53;114
593;-53;78
592;69;42
584;69;42
570;79;-116
553;79;-116
532;67;-180
506;57;-235
486;53;-280
474;49;-306
464;39;-306
449;34;-303
423;34;-273
397;34;-239
377;35;-199
365;35;-160
365;37;-134
373;46;-121
385;46;-115
401;39;-107
418;19;-98
433;19;-90
439;-5;-80
439;-5;-70
430;-9;-58
414;-19;-44
397;-36;-44
381;-60;23
366;-83;23
350;-100;31
330;-104;31
302;-104;19
268;-101;19
234;-97;-8
203;-96;-6
178;-95;-8
158;-95;10
141;-94;10
126;-91;17
115;-84;21
106;-72;24
100;-58;27
100;-41;30
105;-41;34
119;24;40
141;24;45
168;41;45
196;57;44
220;71;37
240;88;26
257;108;15
271;133;15
278;133;-3
278;127;-3
278;102;22
281;86;22
287;80;34
293;77;37
298;69;37
298;57;33
297;44;28
294;34;28
293;22;28
293;11;35
297;5;42
304;5;42
313;-22;41
321;-22;41
328;-39;43
336;-57;46
346;-57;46
357;-57;35
371;-57;24
394;37;19
420;37;19
446;70;23
476;96;33
514;121;47
551;144;58
577;144;58
587;140;57
587;132;45
572;124;45
542;107;-94
505;74;-94
472;30;-175
472;21;-199
480;21;-199
506;43;-181
516;64;-180
516;83;-180
483;92;-200
431;92;-227
378;69;-242
340;37;-242
320;17;-219
318;17;-188
318;-34;-159
337;-34;-137
371;-51;-121
413;-68;-112
454;-79;-112
482;-91;-110
496;-103;-110
496;-103;-101
492;-101;-83
470;-75;-60
435;-45;-39
393;-45;-39
355;41;20
319;41;20
289;64;28
261;82;30
235;97;30
210;108;28
186;115;25
162;115;19
140;114;19
121;100;19
108;77;25
98;50;28
91;27;31
88;12;31
88;6;30
93;5;26
102;5;23
115;10;21
131;11;21
146;11;21
163;11;22
183;-8;24
203;-8;29
223;-12;35
240;-14;40
255;-14;40
265;-14;39
274;-13;36
281;-13;36
289;-16;38
298;-19;42
309;-22;45
320;-27;45
332;-35;45
345;-38;48
359;-38;55
372;-29;64
383;-29;73
383;19;82
381;19;82
366;27;77
343;27;69
322;27;68
309;-63;68
309;-63;75
323;-100;83
356;-129;91
407;-141;104
468;-141;115
524;-124;115
567;-91;111
591;-50;93
596;-50;71
596;60;45
589;60;45
577;76;-102
565;76;-102
546;67;-177
520;51;-246
498;28;-293
498;28;-315
496;-5;-315
488;-5;-308
463;-16;-288
438;-16;-269
414;-16;-233
394;-16;-193
381;-16;-166
371;-20;-147
361;6;-130
354;2;-114
349;6;-101
349;-14;-88
352;-10;-72
352;-14;-54
351;19;-36
345;19;-36
345;19;20
347;22;20
347;-26;36
344;-26;45
334;-42;47
317;-57;47
295;-71;38
271;-84;27
249;-96;19
229;-106;15
209;-116;13
186;-125;13
162;-126;13
140;-126;13
121;-116;10
108;-102;7
107;-83;4
107;-61;1
118;-39;0
135;-39;0
154;18;1
173;18;2
192;33;2
207;49;1
220;63;1
231;77;1
243;89;5
257;98;14
274;105;28
296;107;45
319;107;59
340;102;68
354;92;68
359;79;57
359;64;39
351;49;21
339;35;9
326;23;9
317;13;16
315;13;37
315;-17;61
318;-17;87
320;-17;105
320;-18;105
320;28;99
325;28;81
341;64;63
366;97;51
404;124;51
455;141;60
515;141;72
574;129;72
619;108;70
645;79;44
645;52;44
639;52;-91
604;-41;-91
556;-35;-162
513;-41;-220
500;38;-231
500;38;-231
500;68;-231
491;95;-246
473;122;-264
452;123;-272
417;123;-272
374;77;-255
339;38;-223
329;38;-180
329;-55;-146
337;-55;-138
345;-82;-138
355;-103;-138
367;-123;-133
377;-147;-119
386;-168;-102
394;-168;-85
403;-161;-65
403;-117;-44
395;-65;-29
376;-65;-15
348;57;-7
320;57;-5
299;87;-5
283;117;-8
272;147;-14
263;173;-18
254;194;-18
244;207;-16
230;207;-10
213;195;-10
194;172;22
173;141;22
152;111;29
135;84;32
121;63;32
115;44;30
115;25;30
121;25;30
133;-12;31
148;-12;31
165;-20;31
181;-29;31
196;-38;31
208;-44;33
218;-48;37
226;-48;43
232;-44;48
238;-38;51
243;-31;55
249;-24;60
256;-24;68
264;-28;79
275;-36;91
288;-42;102
302;-42;102
315;-42;95
327;-32;76
339;-32;53
351;8;32
360;3;18
364;8;18
364;-38;18
365;-38;28
368;-74;42
376;-110;57
394;-139;71
424;-154;83
469;-154;98
521;-142;114
568;-120;114
597;-89;114
600;-89;96
600;64;74
587;64;46
563;128;46
527;169;-115
480;169;-115
434;135;-179
413;79;-221
413;31;-240
451;31;-247
488;-25;-260
495;-25;-273
495;-35;-279
474;-35;-279
451;-32;-263
426;-32;-236
401;33;-209
389;33;-189
388;50;-178
388;61;-168
391;61;-158
396;50;-146
402;38;-130
402;32;-116
401;26;-101
391;15;-84
374;15;-65
354;-36;-45
334;-36;-26
315;-63;-26
300;-92;11
286;-115;11
271;-128;11
253;-133;10
234;-133;10
217;-131;-2
206;-128;-2
198;-123;3
191;-115;3
184;-104;7
177;-88;10
169;-68;12
161;-48;13
152;-32;15
144;-19;16
143;-19;19
143;32;22
149;32;24
157;53;26
169;70;28
182;82;30
194;91;35
205;99;40
217;104;46
227;104;51
239;104;57
252;101;62
266;93;67
280;82;70
293;71;71
302;59;71
308;46;65
315;36;57
321;27;50
328;20;46
333;20;46
337;-20;50
340;-20;59
340;-36;65
336;-44;65
327;-44;54
318;-30;33
318;-30;12
321;57;12
345;57;14
383;77;42
431;86;79
485;91;115
538;91;142
583;91;143
615;85;143
634;74;118
634;54;78
630;33;78
609;33;-86
570;-67;-86
519;-67;-158
472;-67;-214
461;-52;-214
461;-52;-191
481;79;-177
484;79;-177
484;119;-204
464;123;-241
426;123;-275
378;73;-298
339;40;-298
332;29;-263
332;16;-212
354;16;-165
379;-28;-130
399;-28;-107
411;-41;-98
411;-55;-98
403;-68;-100
386;-81;-100
363;-81;-90
338;-72;-81
316;-41;-71
297;-41;-51
288;33;-26
288;33;-26
294;63;25
298;88;18
299;108;18
299;124;18
294;135;-34
286;143;-34
277;147;-47
265;147;-54
250;143;-54
232;133;-46
214;117;-34
194;100;-20
174;82;-20
154;65;14
138;50;14
129;35;21
127;19;27
127;19;32
135;-25;36
149;-25;39
166;-34;40
187;-40;40
209;-45;40
230;-46;42
249;-46;46
264;-40;49
277;-33;51
287;-25;53
292;-19;56
294;-17;61
294;-17;66
295;-17;72
297;-16;76
299;-15;79
301;-15;81
306;-17;85
312;-17;88
318;-13;88
322;-13;82
325;15;70
327;13;56
329;15;50
333;-28;50
335;-28;60
338;-61;76
343;-95;90
355;-119;97
376;-128;101
409;-128;110
451;-115;123
497;-93;135
534;-60;135
558;-60;126
572;78;103
573;78;71
573;117;71
561;117;-138
537;103;-138
511;103;-209
511;-32;-251
532;-32;-270
550;-36;-283
550;-36;-295
526;-43;-307
491;-43;-319
450;-46;-319
400;12;-299
355;12;-252
330;14;-196
321;32;-155
320;61;-138
320;80;-135
328;80;-131
345;75;-116
365;63;-96
381;47;-74
390;30;-56
390;30;-45
384;-24;-38
373;-24;-30
361;-48;-21
350;-71;-13
340;-93;-7
329;-110;-3
314;-120;-3
296;-126;-6
275;-128;-7
255;-129;-7
238;-129;-7
222;-126;15
206;-122;15
191;-112;21
173;-98;22
158;-81;24
145;-61;25
136;-40;25
136;-19;25
136;-19;25
145;29;24
156;29;23
170;47;19
186;63;12
202;78;6
219;89;5
235;95;5
249;95;10
261;95;16
272;92;22
281;91;31
291;88;42
300;84;53
309;80;64
318;77;73
326;70;78
331;60;79
334;48;79
334;36;76
331;22;74
324;22;74
314;-35;74
304;-35;73
293;-61;71
281;-84;62
266;-95;37
251;-95;37
238;-80;-69
238;-80;-69
242;68;-69
270;68;-63
320;102;-63
392;115;149
483;126;149
580;137;207
668;150;207
724;150;195
724;141;130
719;106;130
681;65;-117
626;65;-117
559;-63;-179
498;-48;-212
459;-48;-212
453;-48;-177
453;66;-147
464;66;-147
464;107;-167
455;136;-205
435;136;-244
402;112;-270
366;61;-270
336;61;-266
336;-26;-226
337;-26;-181
357;-47;-143
372;-67;-116
383;-81;-95
383;-90;-82
372;-99;-82
352;-102;-86
330;-102;-86
308;-92;-84
290;-72;-77
280;-39;-66
280;-39;-54
289;35;-36
301;35;-19
317;55;-8
330;75;-2
338;92;-2
338;109;-13
333;123;-26
325;133;-33
314;135;-33
301;135;-33
286;127;-27
269;117;-20
253;105;-12
237;93;-12
222;81;15
209;69;15
199;60;20
192;50;25
188;39;28
188;26;29
188;12;29
191;12;27
194;-24;25
197;-24;24
200;-34;24
205;-42;29
211;-47;38
217;-49;48
225;-51;58
234;-51;67
242;-51;72
249;-51;74
257;-49;74
263;-47;74
271;-42;75
278;-36;75
286;-31;77
293;-25;77
300;-16;76
307;-16;69
314;14;60
321;14;49
327;14;39
330;15;33
330;-31;33
326;-31;35
319;-60;40
312;-91;43
312;-117;50
319;-135;68
349;-135;101
400;-129;141
461;-104;171
513;-68;172
548;-68;172
568;75;153
583;75;122
583;127;79
578;163;79
552;163;-125
520;157;-125
491;119;-181
491;71;-182
513;37;-182
549;37;-161
556;-46;-161
556;-46;-174
530;-71;-203
493;-71;-244
446;-55;-281
389;-55;-297
329;18;-297
289;18;-269
289;34;-215
292;52;-158
312;70;-121
331;74;-107
352;74;-98
372;62;-89
387;42;-81
394;23;-69
394;23;-53
392;-30;-35
385;-30;-20
376;-53;-10
365;-77;-5
355;-97;-3
345;-113;-3
334;-125;-4
322;-132;-4
307;-132;-4
291;-130;8
277;-125;8
263;-116;14
248;-105;21
233;-96;26
218;-88;29
205;-79;31
193;-71;33
185;-61;33
182;-50;33
182;-39;33
188;-26;34
197;-13;34
207;-13;33
216;19;30
223;19;27
228;29;24
232;41;21
235;51;19
235;58;19
235;58;19
236;55;23
240;53;30
247;53;37
254;51;45
264;51;54
274;51;62
286;51;69
298;47;75
310;42;80
321;35;83
331;29;86
340;24;88
346;19;91
346;14;93
346;10;93
338;10;89
323;-17;84
304;-17;76
279;-29;61
249;-36;36
221;-36;36
199;-36;-45
187;60;-45
187;60;-57
191;110;-57
213;147;-57
261;165;79
340;172;79
445;172;148
561;163;202
670;144;222
749;117;222
758;79;168
758;39;168
707;39;-135
632;-53;-135
549;-53;-193
479;-53;-205
436;-41;-205
421;-41;-147
421;41;-93
421;41;-75
415;81;-75
408;121;-93
404;155;-118
397;155;-152
379;112;-184
356;52;-209
338;52;-223
338;-70;-223
347;-70;-215
363;-97;-202
380;-121;-184
398;-146;-163
412;-171;-146
419;-187;-139
419;-187;-139
418;-177;-146
414;-159;-146
408;-124;-140
404;-76;-126
401;-76;-104
397;32;-77
391;32;-54
384;62;-40
375;93;-40
363;122;-46
347;146;-54
328;163;-64
305;172;-72
280;172;-72
257;172;-71
237;164;-58
221;152;-38
208;136;-38
200;121;25
197;107;25
197;93;38
201;77;47
208;59;52
216;41;53
225;24;53
233;11;48
242;11;41
251;-13;34
260;-13;32
273;-22;32
287;-32;35
301;-35;41
312;-35;46
318;-31;47
318;-26;47
316;-23;42
310;-22;39
303;-22;39
297;-23;39
292;-23;40
289;-20;42
288;-14;43
287;-14;44
287;10;44
287;10;45
287;17;47
287;25;48
284;33;48
283;39;48
283;39;50
291;36;54
300;28;62
309;16;69
314;16;74
314;-31;78
314;-31;78
308;-43;78
300;-48;73
292;-48;64
292;-41;55
294;-25;49
310;-25;44
338;32;36
376;32;27
413;51;16
441;67;16
457;69;-44
468;69;-44
489;62;-64
527;55;-64
575;48;-58
618;40;-58
618;40;-62
578;-99;-129
511;-99;-226
480;-99;-288
480;-82;-288
501;-82;-253
501;55;-203
487;55;-155
439;69;-119
372;76;-98
296;82;-88
219;93;-81
150;108;-73
95;120;-58
59;120;-35
59;111;-35
72;95;46
118;76;46
179;53;58
244;53;58
306;-30;42
360;-30;42
403;-53;-43
433;-71;-43
452;-85;-66
458;-94;-83
458;-94;-96
451;-88;-102
441;-73;-102
429;-53;-95
416;-36;-80
400;-25;-63
382;-17;-44
363;-11;-29
340;-11;-22
316;6;-22
294;6;-24
275;10;-24
263;15;-23
263;20;-20
264;26;-16
275;31;-12
291;34;-8
307;37;-8
321;38;-8
330;40;-11
334;42;-13
334;43;-15
331;45;-15
326;46;-11
321;48;-7
315;48;-7
311;48;9
308;47;9
307;45;9
306;44;9
305;44;9
302;44;-12
302;48;-12
303;55;-20
310;62;-27
321;69;-32
335;74;-37
347;75;-41
358;75;-41
370;71;-41
383;62;-35
395;49;-35
405;34;-36
412;19;-46
412;7;-60
408;2;-74
401;2;-83
394;8;-83
385;8;-69
371;7;-49
354;7;-29
334;10;-16
313;14;-8
293;19;-6
276;23;-6
263;25;-8
257;25;-10
255;23;-12
255;23;-17
260;23;-24
269;23;-32
284;22;-38
301;21;-41
316;21;-44
333;22;-50
350;23;-50
366;23;-44
379;26;-38
388;31;-32
393;36;-28
393;36;-26
391;36;-25
379;28;-25
364;21;-27
347;15;-30
330;10;-34
314;6;-37
302;6;-37
300;10;-33
300;15;-26
308;21;-18
320;25;-11
331;29;-7
341;31;-7
349;32;-9
353;32;-14
353;30;-20
352;29;-25
349;28;-25
346;25;-25
344;24;-22
344;23;-19
345;23;-17
349;22;-14
355;20;-11
363;18;-11
372;17;-12
380;17;-16
384;16;-22
384;13;-29
379;10;-34
369;8;-35
355;7;-35
341;7;-28
326;7;-17
314;7;-17
303;8;12
297;10;12
297;12;18
298;16;22
306;19;25
318;21;27
333;22;27
347;22;23
358;23;17
365;24;10
366;25;10
366;25;-3
361;26;-3
354;26;-3
346;26;-3
338;26;-3
332;26;5
329;26;5
329;26;9
329;24;12
332;23;13
335;23;13
338;24;13
341;26;12
344;28;11
347;31;11
347;35;9
347;37;7
346;39;6
345;41;4
342;43;3
337;44;3
331;44;5
326;42;10
321;41;16
318;41;22
318;41;26
321;42;29
327;44;29
334;46;27
343;47;24
350;47;21
356;45;17
359;42;15
359;39;13
358;35;10
354;32;8
349;28;8
343;24;8
337;20;9
332;15;11
331;11;13
331;7;14
334;3;14
338;3;14
343;-4;12
347;-4;9
350;-8;8
352;-11;7
352;-15;5
351;-18;3
348;-22;2
345;-24;1
341;-24;1
337;-24;1
334;-23;3
332;-23;7
331;-24;10
330;-25;14
330;-35;14
329;4;3
329;4;3
340;-11;12
350;-9;13
354;-9;13
354;-9;13
351;-11;-10
350;-13;-10
349;-13;-11
345;-13;-15
343;10;-15
341;8;-15
341;4;-15
341;4;3
340;4;3
338;8;-7
336;8;-7
336;6;-11
336;6;-12
338;9;-12
340;14;-11
341;15;-9
343;15;-5
346;15;-1
346;17;-1
343;20;-5
340;23;-9
337;24;-10
334;24;-10
332;23;-8
332;22;-6
332;22;-4
345;19;5
343;19;6
341;17;9
338;17;9
336;19;8
335;21;8
335;25;8
336;28;9
337;28;11
338;30;13
339;35;14
339;39;14
339;39;14
339;35;13
339;33;13
340;24;12
343;15;12
346;15;11
347;17;7
347;17;3
347;16;3
348;11;4
349;5;8
349;5;8
347;6;7
343;9;4
338;12;4
334;17;4
331;19;4
330;19;6
330;13;10
332;13;14
335;15;14
339;16;14
343;18;14
346;19;16
347;20;19
347;20;21
345;20;22
342;18;22
338;14;21
334;8;20
331;7;19
329;7;18
329;7;15
331;7;15
336;7;15
340;12;15
343;17;11
345;17;8
346;15;8
346;9;9
347;7;12
347;7;14
347;7;14
346;8;14
345;8;13
343;8;13
342;7;14
340;7;14
339;8;16
337;9;17
336;9;19
336;9;21
337;9;23
338;11;23
340;11;23
341;10;21
343;8;20
344;7;18
345;7;18
345;7;18
346;8;18
346;9;19
346;10;20
346;11;20
344;13;18
340;15;17
337;16;15
334;16;15
332;16;17
331;17;19
331;18;21
332;19;21
333;19;21
335;19;21
337;18;19
340;17;16
343;16;15
346;15;13
347;13;12
347;12;12
347;12;12
345;12;12
342;12;13
340;12;15
338;13;17
337;13;17
337;13;17
338;11;16
339;9;13
340;9;9
342;8;4
344;8;3
345;6;3
345;4;5
345;3;8
343;2;11
341;1;14
340;1;17
339;1;21
338;-1;22
338;-1;22
338;2;20
340;2;19
343;4;17
346;6;15
348;7;13
348;7;10
348;6;9
346;5;9
343;5;11
340;5;12
337;6;15
335;8;17
335;10;18
335;11;19
337;13;19
339;16;17
342;19;13
344;22;10
345;24;7
345;25;7
344;25;7
343;25;9
340;25;10
337;24;10
335;23;11
335;22;12
336;21;15
339;21;17
342;22;19
345;23;22
347;26;24
347;29;26
347;31;27
344;31;27
341;31;26
338;31;25
337;29;24
337;26;24
339;23;23
342;21;22
346;18;22
348;16;23
349;15;25
349;15;27
347;16;28
343;17;29
339;19;29
335;20;29
333;20;29
333;19;29
333;16;28
335;13;28
338;9;28
340;6;31
343;4;33
344;3;34
344;3;34
343;3;34
341;4;34
340;5;34
339;6;34
338;6;34
338;7;33
337;8;31
337;9;30
336;11;30
335;13;30
334;14;31
334;15;33
334;15;35
334;13;36
336;12;36
340;12;34
342;11;32
344;11;31
344;11;31
343;12;30
342;13;30
339;13;29
338;13;29
338;13;29
338;15;29
338;15;32
338;15;36
340;15;40
341;15;41
342;15;41
342;15;43
342;15;43
342;14;41
342;14;38
341;14;36
341;14;34
341;15;33
342;15;33
343;16;33
343;16;34
343;14;39
343;14;43
341;15;43
339;17;42
336;17;42
335;15;42
335;13;41
336;10;38
337;8;37
339;7;35
339;7;34
340;7;33
342;9;33
344;10;33
344;13;34
343;14;35
343;15;37
343;15;38
341;16;38
339;16;38
336;16;38
332;17;40
329;17;42
327;19;44
326;21;45
326;22;47
329;22;47
332;24;46
336;25;44
341;26;43
343;26;43
344;26;43
344;25;42
343;23;42
343;21;41
342;21;39
341;19;38
339;17;38
338;17;38
337;17;40
335;17;42
334;18;43
333;18;43
333;18;44
334;17;44
336;17;43
338;17;43
340;15;43
343;13;42
346;12;41
347;12;39
347;12;39
345;10;44
345;10;44
346;10;39
346;17;30
342;17;30
339;12;36
339;11;43
338;11;43
337;14;42
337;14;42
338;11;45
341;10;45
344;10;41
346;10;41
346;7;41
346;7;41
348;9;42
348;9;42
346;6;47
345;6;47
340;11;41
335;14;41
329;14;43
327;11;47
323;11;47
323;19;42
328;22;39
338;22;39
342;20;44
342;19;51
341;13;58
341;10;58
341;10;54
342;10;51
346;9;45
346;6;45
345;1;49
343;1;49
337;3;46
330;7;46
330;8;51
330;10;55
330;11;56
334;14;58
337;16;59
341;16;59
341;17;57
340;19;54
337;19;52
335;17;52
335;15;52
336;13;52
337;13;53
339;14;54
339;14;54
340;14;50
340;16;50
339;16;48
338;15;50
337;15;50
336;14;51
336;14;51
338;14;51
341;14;52
343;12;52
344;11;51
344;10;46
344;10;42
343;9;42
342;9;43
340;7;45
338;7;45
337;8;46
337;9;48
339;9;49
339;10;49
336;13;49
334;14;49
333;14;51
333;15;52
335;16;52
339;19;52
342;20;52
344;20;52
344;20;52
342;20;49
340;20;47
337;20;45
336;20;44
336;20;44
339;20;44
341;19;45
342;18;46
342;18;47
341;17;48
339;16;49
337;16;49
337;18;49
337;19;49
338;20;51
339;21;52
340;21;53
340;20;54
339;19;54
337;18;54
335;17;54
333;15;53
332;14;52
331;14;51
331;13;51
331;13;52
332;13;53
334;13;55
336;13;57
338;13;59
339;13;60
341;13;60
342;13;60
342;14;60
342;14;59
341;14;59
340;13;58
339;12;58
338;11;57
336;11;56
335;10;56
335;10;57
336;11;57
337;12;57
338;13;57
339;13;58
340;13;58
341;13;59
342;13;59
342;13;58
342;12;57
341;12;56
339;12;55
337;12;55
335;12;54
333;12;54
333;12;54
333;12;54
335;13;54
337;14;53
340;14;52
343;15;51
344;16;50
344;16;50
344;17;50
342;19;50
339;20;50
336;21;51
334;21;54
332;21;55
332;21;55
333;21;55
334;19;54
336;18;53
336;17;51
336;16;50
336;16;49
336;16;49
337;16;50
338;16;50
339;16;51
340;16;52
340;17;52
340;17;52
339;17;52
338;17;52
336;17;51
336;17;51
336;17;52
337;18;53
339;18;55
341;18;55
341;18;54
338;18;52
335;17;50
332;16;48
329;16;46
326;16;43
326;17;40
327;17;38
330;17;37
334;17;37
336;16;38
338;15;39
338;15;39
336;15;39
334;15;42
334;16;46
334;18;51
336;23;56
337;28;63
340;32;71
344;32;80
348;31;88
352;28;92
354;24;92
355;14;86
366;14;86
451;-759;-2048
598;-759;-2048
2047;991;2047
598;274;2025
2047;991;2025
-142;-153;1915
-142;-153;1125
309;166;1125
309;132;-241
417;58;-241
417;31;-365
417;31;-424
-211;-281;-424
-102;-184;-424
-211;-281;58
433;258;45
433;258;58
574;258;-205
574;192;-153
563;192;-153
555;-63;-153
545;-57;83
521;-57;83
459;-57;83
379;11;65
311;11;44
273;-20;40
273;-20;40
284;-26;54
309;-26;67
335;-22;67
355;-17;65
361;-17;50
361;8;36
347;8;28
327;8;28
306;6;32
288;6;41
282;-3;50
282;-3;52
296;9;52
317;9;52
342;16;52
365;21;55
381;21;58
388;18;59
388;18;59
378;21;54
363;27;53
347;32;53
336;35;53
336;188;-1784
-1001;429;-1784
-1001;-247;2047
-57;-247;1603
2025;-123;1791
216;-209;1603
210;-201;1216
210;-201;610
210;-158;610
-238;-131;-715
-219;-117;-715
-219;-131;-900
-219;133;-900
342;133;-542
342;250;-542
541;250;274
581;267;199
581;-19;199
506;-7;199
425;-19;-58
381;-8;-32
381;-15;-58
381;-8;71
381;-15;47
341;11;47
308;11;47
308;11;-15
312;12;-15
339;12;59
367;14;59
390;18;80
391;26;80
391;32;71
372;32;56
344;28;45
311;24;39
280;21;34
258;16;34
258;10;35
261;7;38
287;7;41
320;6;41
353;4;39
380;4;32
398;3;22
403;1;11
403;1;3
392;1;2
375;3;2
357;6;8
339;8;16
325;9;25
314;10;34
308;11;40
308;12;43
308;13;43
312;14;41
317;14;36
325;15;30
332;16;25
340;16;22
348;16;21
353;15;21
354;13;22
354;12;22
352;11;22
348;11;23
344;11;24
341;12;26
338;13;27
336;15;28
335;16;29
334;17;29
334;17;29
334;18;28
336;18;28
337;18;28
339;17;28
341;17;27
343;17;25
343;17;24
343;16;22
343;15;19
343;13;19
342;12;19
342;12;20
343;12;20
343;12;20
343;12;21
343;12;23
343;12;23
343;10;24
343;9;24
344;7;25
345;6;26
345;6;27
345;6;29
343;6;30
341;6;31
338;6;31
336;7;28
335;8;26
335;8;24
336;8;22
338;7;22
341;5;22
343;4;22
345;3;23
347;3;24
348;4;25
348;6;25
347;7;25
345;9;25
342;11;25
339;13;25
336;14;24
334;15;24
334;16;25
334;16;27
335;17;29
338;17;31
341;19;32
344;20;32
346;20;32
346;21;32
346;22;32
343;22;31
341;22;31
338;22;32
337;22;33
336;22;34
336;23;34
336;24;34
336;25;34
337;25;35
338;24;35
338;23;37
339;21;39
339;20;40
338;18;40
337;17;40
336;16;39
336;15;39
335;14;38
335;12;36
335;11;35
336;11;33
338;11;33
340;10;33
341;10;33
343;9;32
344;9;32
344;9;32
344;9;32
344;9;32
344;10;33
344;10;34
344;11;35
343;11;35
342;10;36
340;9;36
339;8;36
336;8;33
335;9;32
334;10;32
333;11;32
333;12;33
334;14;35
334;16;37
335;17;38
337;17;40
339;16;41
340;14;41
341;12;41
341;12;39
341;12;36
339;12;34
338;11;33
336;10;31
335;8;31
335;8;30
337;8;29
339;9;28
341;10;28
344;10;27
347;11;26
348;12;23
349;13;21
349;14;19
347;14;17
344;14;15
342;14;15
340;13;15
340;13;17
340;12;19
341;12;21
343;12;21
345;12;21
346;12;20
346;12;19
346;12;18
345;12;18
344;12;18
342;13;19
340;14;20
338;14;21
337;14;23
337;14;25
337;14;26
337;13;26
337;13;25
337;14;24
337;14;24
338;13;24
339;13;25
340;14;26
340;15;27
340;16;27
340;17;28
340;17;29
341;17;29
341;17;29
341;16;28
342;15;26
342;15;23
342;14;21
342;14;20
341;14;20
340;14;20
339;15;21
338;15;22
338;15;24
339;14;25
341;13;25
342;12;25
343;11;25
344;11;25
344;11;25
344;11;26
344;11;27
345;11;28
345;11;28
344;11;28
342;11;28
340;11;26
340;11;25
341;11;25
342;11;25
344;11;24
345;11;23
345;11;23
345;12;23
344;14;23
341;15;25
337;16;27
333;16;30
329;16;31
327;16;33
327;16;34
327;15;35
330;14;35
334;12;34
339;11;32
344;11;28
347;11;24
349;11;22
349;10;22
348;10;22
346;11;24
343;11;25
340;13;25
337;15;25
336;16;25
